=== Scanner (4 threads) at Tue May 12 12:23:29 PM EEST 2026 ===
[MAIN] Resuming from checkpoint: 346864 (37060346864.lt)
[MAIN] Range: 0 to 9999999 (10,000,000 domains)
[MAIN] Threads: 4
[MAIN] Start: 2026-05-12 12:23:29
[PROGRESS] 1,105,000/10,000,000 (11.05%) | hits: 19 | errors: 709781 | 19.5 req/s | ETA: 127.0h
[PROGRESS] 1,110,000/10,000,000 (11.10%) | hits: 19 | errors: 709788 | 19.3 req/s | ETA: 128.0h
[PROGRESS] 1,115,000/10,000,000 (11.15%) | hits: 19 | errors: 709794 | 19.0 req/s | ETA: 129.8h
[PROGRESS] 1,120,000/10,000,000 (11.20%) | hits: 19 | errors: 709799 | 18.8 req/s | ETA: 131.5h
[PROGRESS] 1,125,000/10,000,000 (11.25%) | hits: 20 | errors: 709802 | 18.6 req/s | ETA: 132.7h
[PROGRESS] 1,130,000/10,000,000 (11.30%) | hits: 20 | errors: 709806 | 18.4 req/s | ETA: 133.6h
[PROGRESS] 1,135,000/10,000,000 (11.35%) | hits: 21 | errors: 709821 | 18.2 req/s | ETA: 135.3h
[PROGRESS] 1,140,000/10,000,000 (11.40%) | hits: 21 | errors: 709825 | 18.0 req/s | ETA: 136.9h
[PROGRESS] 1,145,000/10,000,000 (11.45%) | hits: 21 | errors: 709829 | 17.8 req/s | ETA: 138.1h
[PROGRESS] 1,150,000/10,000,000 (11.50%) | hits: 21 | errors: 709831 | 17.7 req/s | ETA: 139.0h
[PROGRESS] 1,155,000/10,000,000 (11.55%) | hits: 21 | errors: 709838 | 17.5 req/s | ETA: 140.4h
[PROGRESS] 1,160,000/10,000,000 (11.60%) | hits: 21 | errors: 709838 | 17.3 req/s | ETA: 141.5h
[PROGRESS] 1,165,000/10,000,000 (11.65%) | hits: 21 | errors: 709843 | 17.2 req/s | ETA: 142.4h
[PROGRESS] 1,170,000/10,000,000 (11.70%) | hits: 21 | errors: 709852 | 17.1 req/s | ETA: 143.6h
[PROGRESS] 1,175,000/10,000,000 (11.75%) | hits: 22 | errors: 709856 | 17.0 req/s | ETA: 144.5h
[PROGRESS] 1,180,000/10,000,000 (11.80%) | hits: 22 | errors: 709870 | 16.8 req/s | ETA: 145.8h
[PROGRESS] 1,185,000/10,000,000 (11.85%) | hits: 22 | errors: 709880 | 16.6 req/s | ETA: 147.2h
[PROGRESS] 1,190,000/10,000,000 (11.90%) | hits: 23 | errors: 709892 | 16.5 req/s | ETA: 148.5h
[PROGRESS] 1,195,000/10,000,000 (11.95%) | hits: 24 | errors: 709910 | 16.3 req/s | ETA: 150.0h
[PROGRESS] 1,200,000/10,000,000 (12.00%) | hits: 24 | errors: 709919 | 16.2 req/s | ETA: 151.0h
[PROGRESS] 1,205,000/10,000,000 (12.05%) | hits: 26 | errors: 709934 | 16.1 req/s | ETA: 151.8h
[PROGRESS] 1,210,000/10,000,000 (12.10%) | hits: 27 | errors: 709935 | 16.0 req/s | ETA: 152.9h
[PROGRESS] 1,215,000/10,000,000 (12.15%) | hits: 27 | errors: 709944 | 15.8 req/s | ETA: 154.2h
[PROGRESS] 1,220,000/10,000,000 (12.20%) | hits: 27 | errors: 709946 | 15.7 req/s | ETA: 155.3h
[PROGRESS] 1,225,000/10,000,000 (12.25%) | hits: 27 | errors: 709960 | 15.6 req/s | ETA: 156.7h
[PROGRESS] 1,230,000/10,000,000 (12.30%) | hits: 27 | errors: 709969 | 15.4 req/s | ETA: 158.0h
[PROGRESS] 1,235,000/10,000,000 (12.35%) | hits: 27 | errors: 709972 | 15.3 req/s | ETA: 159.4h
[PROGRESS] 1,240,000/10,000,000 (12.40%) | hits: 27 | errors: 709977 | 15.2 req/s | ETA: 160.6h
[PROGRESS] 1,245,000/10,000,000 (12.45%) | hits: 27 | errors: 709979 | 15.0 req/s | ETA: 161.8h
[PROGRESS] 1,250,000/10,000,000 (12.50%) | hits: 27 | errors: 709988 | 14.9 req/s | ETA: 163.2h
[PROGRESS] 1,255,000/10,000,000 (12.55%) | hits: 28 | errors: 710001 | 14.8 req/s | ETA: 164.4h
[PROGRESS] 1,260,000/10,000,000 (12.60%) | hits: 28 | errors: 710006 | 14.7 req/s | ETA: 165.3h
[PROGRESS] 1,265,000/10,000,000 (12.65%) | hits: 28 | errors: 710015 | 14.6 req/s | ETA: 166.5h
[PROGRESS] 1,270,000/10,000,000 (12.70%) | hits: 28 | errors: 710031 | 14.5 req/s | ETA: 167.5h
[PROGRESS] 1,275,000/10,000,000 (12.75%) | hits: 28 | errors: 710035 | 14.4 req/s | ETA: 168.7h
[PROGRESS] 1,280,000/10,000,000 (12.80%) | hits: 28 | errors: 710038 | 14.3 req/s | ETA: 169.8h
[PROGRESS] 1,285,000/10,000,000 (12.85%) | hits: 28 | errors: 710041 | 14.2 req/s | ETA: 170.9h
[PROGRESS] 1,290,000/10,000,000 (12.90%) | hits: 28 | errors: 710041 | 14.1 req/s | ETA: 171.9h
[PROGRESS] 1,295,000/10,000,000 (12.95%) | hits: 28 | errors: 710041 | 14.0 req/s | ETA: 172.9h
[PROGRESS] 1,300,000/10,000,000 (13.00%) | hits: 28 | errors: 710044 | 13.9 req/s | ETA: 173.6h
[PROGRESS] 1,305,000/10,000,000 (13.05%) | hits: 28 | errors: 710044 | 13.8 req/s | ETA: 174.4h
[PROGRESS] 1,310,000/10,000,000 (13.10%) | hits: 28 | errors: 710050 | 13.8 req/s | ETA: 175.4h
[PROGRESS] 1,315,000/10,000,000 (13.15%) | hits: 28 | errors: 710056 | 13.7 req/s | ETA: 176.3h
[PROGRESS] 1,320,000/10,000,000 (13.20%) | hits: 28 | errors: 710071 | 13.6 req/s | ETA: 177.5h
[PROGRESS] 1,325,000/10,000,000 (13.25%) | hits: 28 | errors: 710088 | 13.5 req/s | ETA: 178.3h
[PROGRESS] 1,330,000/10,000,000 (13.30%) | hits: 29 | errors: 710098 | 13.4 req/s | ETA: 179.4h
[PROGRESS] 1,335,000/10,000,000 (13.35%) | hits: 29 | errors: 710104 | 13.3 req/s | ETA: 180.4h
[PROGRESS] 1,340,000/10,000,000 (13.40%) | hits: 30 | errors: 710117 | 13.3 req/s | ETA: 181.2h
[PROGRESS] 1,345,000/10,000,000 (13.45%) | hits: 33 | errors: 710126 | 13.2 req/s | ETA: 182.0h
[PROGRESS] 1,350,000/10,000,000 (13.50%) | hits: 33 | errors: 710136 | 13.2 req/s | ETA: 182.6h
[PROGRESS] 1,355,000/10,000,000 (13.55%) | hits: 33 | errors: 710152 | 13.1 req/s | ETA: 183.4h
[PROGRESS] 1,360,000/10,000,000 (13.60%) | hits: 33 | errors: 710168 | 13.0 req/s | ETA: 184.3h
[PROGRESS] 1,365,000/10,000,000 (13.65%) | hits: 33 | errors: 710177 | 13.0 req/s | ETA: 185.1h
[PROGRESS] 1,370,000/10,000,000 (13.70%) | hits: 33 | errors: 710188 | 12.9 req/s | ETA: 186.1h
[PROGRESS] 1,375,000/10,000,000 (13.75%) | hits: 33 | errors: 710200 | 12.8 req/s | ETA: 186.9h
[PROGRESS] 1,380,000/10,000,000 (13.80%) | hits: 33 | errors: 710206 | 12.8 req/s | ETA: 187.6h
[PROGRESS] 1,385,000/10,000,000 (13.85%) | hits: 33 | errors: 710211 | 12.7 req/s | ETA: 188.6h
[PROGRESS] 1,390,000/10,000,000 (13.90%) | hits: 36 | errors: 710217 | 12.6 req/s | ETA: 189.7h
[PROGRESS] 1,395,000/10,000,000 (13.95%) | hits: 36 | errors: 710232 | 12.6 req/s | ETA: 190.4h
[PROGRESS] 1,400,000/10,000,000 (14.00%) | hits: 36 | errors: 710240 | 12.5 req/s | ETA: 191.2h
[PROGRESS] 1,405,000/10,000,000 (14.05%) | hits: 37 | errors: 710250 | 12.4 req/s | ETA: 191.8h
[PROGRESS] 1,410,000/10,000,000 (14.10%) | hits: 37 | errors: 710254 | 12.4 req/s | ETA: 192.6h
[PROGRESS] 1,415,000/10,000,000 (14.15%) | hits: 37 | errors: 710254 | 12.3 req/s | ETA: 193.3h
[PROGRESS] 1,420,000/10,000,000 (14.20%) | hits: 37 | errors: 710254 | 12.3 req/s | ETA: 194.0h
[PROGRESS] 1,425,000/10,000,000 (14.25%) | hits: 37 | errors: 710256 | 12.2 req/s | ETA: 194.9h
[PROGRESS] 1,430,000/10,000,000 (14.30%) | hits: 37 | errors: 710256 | 12.2 req/s | ETA: 195.3h
[PROGRESS] 1,435,000/10,000,000 (14.35%) | hits: 37 | errors: 710256 | 12.1 req/s | ETA: 195.8h
[PROGRESS] 1,440,000/10,000,000 (14.40%) | hits: 37 | errors: 710256 | 12.1 req/s | ETA: 196.5h
[PROGRESS] 1,445,000/10,000,000 (14.45%) | hits: 37 | errors: 710265 | 12.0 req/s | ETA: 197.4h
[PROGRESS] 1,450,000/10,000,000 (14.50%) | hits: 37 | errors: 710265 | 12.0 req/s | ETA: 198.1h
[PROGRESS] 1,455,000/10,000,000 (14.55%) | hits: 37 | errors: 710265 | 11.9 req/s | ETA: 198.8h
[PROGRESS] 1,460,000/10,000,000 (14.60%) | hits: 37 | errors: 710273 | 11.9 req/s | ETA: 199.6h
[PROGRESS] 1,465,000/10,000,000 (14.65%) | hits: 37 | errors: 710275 | 11.8 req/s | ETA: 200.5h
[PROGRESS] 1,470,000/10,000,000 (14.70%) | hits: 37 | errors: 710284 | 11.8 req/s | ETA: 201.6h
[PROGRESS] 1,475,000/10,000,000 (14.75%) | hits: 37 | errors: 710290 | 11.7 req/s | ETA: 202.0h
[PROGRESS] 1,480,000/10,000,000 (14.80%) | hits: 37 | errors: 710301 | 11.7 req/s | ETA: 202.9h
[PROGRESS] 1,485,000/10,000,000 (14.85%) | hits: 37 | errors: 710316 | 11.6 req/s | ETA: 204.0h
[PROGRESS] 1,490,000/10,000,000 (14.90%) | hits: 37 | errors: 710326 | 11.5 req/s | ETA: 204.7h
[PROGRESS] 1,495,000/10,000,000 (14.95%) | hits: 37 | errors: 710341 | 11.5 req/s | ETA: 205.6h
[PROGRESS] 1,500,000/10,000,000 (15.00%) | hits: 37 | errors: 710350 | 11.4 req/s | ETA: 206.5h
[PROGRESS] 1,505,000/10,000,000 (15.05%) | hits: 37 | errors: 710359 | 11.4 req/s | ETA: 207.4h
[PROGRESS] 1,510,000/10,000,000 (15.10%) | hits: 37 | errors: 710369 | 11.3 req/s | ETA: 208.0h
[PROGRESS] 1,515,000/10,000,000 (15.15%) | hits: 37 | errors: 710374 | 11.3 req/s | ETA: 208.3h
[PROGRESS] 1,520,000/10,000,000 (15.20%) | hits: 37 | errors: 710384 | 11.3 req/s | ETA: 209.0h
[PROGRESS] 1,525,000/10,000,000 (15.25%) | hits: 37 | errors: 710393 | 11.2 req/s | ETA: 209.5h
[PROGRESS] 1,530,000/10,000,000 (15.30%) | hits: 37 | errors: 710395 | 11.2 req/s | ETA: 210.2h
[PROGRESS] 1,535,000/10,000,000 (15.35%) | hits: 37 | errors: 710398 | 11.2 req/s | ETA: 210.7h
[PROGRESS] 1,540,000/10,000,000 (15.40%) | hits: 37 | errors: 710404 | 11.1 req/s | ETA: 211.5h
[PROGRESS] 1,545,000/10,000,000 (15.45%) | hits: 37 | errors: 710412 | 11.1 req/s | ETA: 212.3h
[PROGRESS] 1,550,000/10,000,000 (15.50%) | hits: 37 | errors: 710422 | 11.0 req/s | ETA: 213.2h
[PROGRESS] 1,555,000/10,000,000 (15.55%) | hits: 37 | errors: 710430 | 11.0 req/s | ETA: 214.2h
[PROGRESS] 1,560,000/10,000,000 (15.60%) | hits: 37 | errors: 710439 | 10.9 req/s | ETA: 215.0h
[PROGRESS] 1,565,000/10,000,000 (15.65%) | hits: 37 | errors: 710439 | 10.9 req/s | ETA: 215.5h
[PROGRESS] 1,570,000/10,000,000 (15.70%) | hits: 37 | errors: 710442 | 10.8 req/s | ETA: 216.3h
[PROGRESS] 1,575,000/10,000,000 (15.75%) | hits: 37 | errors: 710450 | 10.8 req/s | ETA: 217.2h
[PROGRESS] 1,580,000/10,000,000 (15.80%) | hits: 37 | errors: 710453 | 10.7 req/s | ETA: 217.8h
[PROGRESS] 1,585,000/10,000,000 (15.85%) | hits: 37 | errors: 710465 | 10.7 req/s | ETA: 218.6h
[PROGRESS] 1,590,000/10,000,000 (15.90%) | hits: 37 | errors: 710474 | 10.6 req/s | ETA: 219.5h
[PROGRESS] 1,595,000/10,000,000 (15.95%) | hits: 37 | errors: 710476 | 10.6 req/s | ETA: 219.8h
[PROGRESS] 1,600,000/10,000,000 (16.00%) | hits: 37 | errors: 710483 | 10.6 req/s | ETA: 220.3h
[PROGRESS] 1,605,000/10,000,000 (16.05%) | hits: 37 | errors: 710486 | 10.6 req/s | ETA: 220.9h
[PROGRESS] 1,610,000/10,000,000 (16.10%) | hits: 37 | errors: 710490 | 10.5 req/s | ETA: 221.3h
[PROGRESS] 1,615,000/10,000,000 (16.15%) | hits: 37 | errors: 710495 | 10.5 req/s | ETA: 222.1h
[PROGRESS] 1,620,000/10,000,000 (16.20%) | hits: 37 | errors: 710499 | 10.5 req/s | ETA: 222.6h
[PROGRESS] 1,625,000/10,000,000 (16.25%) | hits: 37 | errors: 710504 | 10.4 req/s | ETA: 223.2h
[PROGRESS] 1,630,000/10,000,000 (16.30%) | hits: 37 | errors: 710517 | 10.4 req/s | ETA: 223.8h
[PROGRESS] 1,635,000/10,000,000 (16.35%) | hits: 37 | errors: 710522 | 10.4 req/s | ETA: 224.5h
[PROGRESS] 1,640,000/10,000,000 (16.40%) | hits: 37 | errors: 710526 | 10.3 req/s | ETA: 224.9h
[PROGRESS] 1,645,000/10,000,000 (16.45%) | hits: 37 | errors: 710537 | 10.3 req/s | ETA: 225.2h
[PROGRESS] 1,650,000/10,000,000 (16.50%) | hits: 37 | errors: 710544 | 10.3 req/s | ETA: 225.8h
[PROGRESS] 1,655,000/10,000,000 (16.55%) | hits: 37 | errors: 710549 | 10.2 req/s | ETA: 226.6h
[PROGRESS] 1,660,000/10,000,000 (16.60%) | hits: 37 | errors: 710567 | 10.2 req/s | ETA: 227.3h
[PROGRESS] 1,665,000/10,000,000 (16.65%) | hits: 37 | errors: 710577 | 10.2 req/s | ETA: 227.9h
[PROGRESS] 1,670,000/10,000,000 (16.70%) | hits: 37 | errors: 710584 | 10.1 req/s | ETA: 228.7h
[PROGRESS] 1,675,000/10,000,000 (16.75%) | hits: 37 | errors: 710601 | 10.1 req/s | ETA: 229.3h
[PROGRESS] 1,680,000/10,000,000 (16.80%) | hits: 38 | errors: 710614 | 10.0 req/s | ETA: 230.0h
[PROGRESS] 1,685,000/10,000,000 (16.85%) | hits: 38 | errors: 710622 | 10.0 req/s | ETA: 230.8h
[PROGRESS] 1,690,000/10,000,000 (16.90%) | hits: 38 | errors: 710632 | 10.0 req/s | ETA: 231.4h
[PROGRESS] 1,695,000/10,000,000 (16.95%) | hits: 38 | errors: 710646 | 9.9 req/s | ETA: 232.0h
[PROGRESS] 1,700,000/10,000,000 (17.00%) | hits: 38 | errors: 710651 | 9.9 req/s | ETA: 232.4h
[PROGRESS] 1,705,000/10,000,000 (17.05%) | hits: 38 | errors: 710656 | 9.9 req/s | ETA: 233.1h
[PROGRESS] 1,710,000/10,000,000 (17.10%) | hits: 38 | errors: 710665 | 9.9 req/s | ETA: 233.6h
[PROGRESS] 1,715,000/10,000,000 (17.15%) | hits: 38 | errors: 710675 | 9.8 req/s | ETA: 234.1h
[PROGRESS] 1,720,000/10,000,000 (17.20%) | hits: 38 | errors: 710685 | 9.8 req/s | ETA: 234.8h
[PROGRESS] 1,725,000/10,000,000 (17.25%) | hits: 38 | errors: 710696 | 9.8 req/s | ETA: 235.5h
[PROGRESS] 1,730,000/10,000,000 (17.30%) | hits: 38 | errors: 710700 | 9.7 req/s | ETA: 235.9h
[PROGRESS] 1,735,000/10,000,000 (17.35%) | hits: 38 | errors: 710709 | 9.7 req/s | ETA: 236.6h
[PROGRESS] 1,740,000/10,000,000 (17.40%) | hits: 38 | errors: 710715 | 9.7 req/s | ETA: 237.2h
[PROGRESS] 1,745,000/10,000,000 (17.45%) | hits: 38 | errors: 710720 | 9.6 req/s | ETA: 237.7h
[PROGRESS] 1,750,000/10,000,000 (17.50%) | hits: 38 | errors: 710720 | 9.6 req/s | ETA: 238.2h
[PROGRESS] 1,755,000/10,000,000 (17.55%) | hits: 38 | errors: 710730 | 9.6 req/s | ETA: 238.7h
[PROGRESS] 1,760,000/10,000,000 (17.60%) | hits: 38 | errors: 710739 | 9.6 req/s | ETA: 239.3h
[PROGRESS] 1,765,000/10,000,000 (17.65%) | hits: 41 | errors: 710750 | 9.5 req/s | ETA: 239.7h
[PROGRESS] 1,770,000/10,000,000 (17.70%) | hits: 41 | errors: 710751 | 9.5 req/s | ETA: 240.1h
[PROGRESS] 1,775,000/10,000,000 (17.75%) | hits: 41 | errors: 710771 | 9.5 req/s | ETA: 240.8h
[PROGRESS] 1,780,000/10,000,000 (17.80%) | hits: 41 | errors: 710777 | 9.5 req/s | ETA: 241.3h
[PROGRESS] 1,785,000/10,000,000 (17.85%) | hits: 42 | errors: 710785 | 9.4 req/s | ETA: 241.9h
[PROGRESS] 1,790,000/10,000,000 (17.90%) | hits: 42 | errors: 710785 | 9.4 req/s | ETA: 242.2h
[PROGRESS] 1,795,000/10,000,000 (17.95%) | hits: 42 | errors: 710789 | 9.4 req/s | ETA: 242.6h
[PROGRESS] 1,800,000/10,000,000 (18.00%) | hits: 42 | errors: 710799 | 9.4 req/s | ETA: 243.2h
[PROGRESS] 1,805,000/10,000,000 (18.05%) | hits: 42 | errors: 710809 | 9.3 req/s | ETA: 243.8h
[PROGRESS] 1,810,000/10,000,000 (18.10%) | hits: 42 | errors: 710813 | 9.3 req/s | ETA: 244.3h
[PROGRESS] 1,815,000/10,000,000 (18.15%) | hits: 42 | errors: 710815 | 9.3 req/s | ETA: 244.6h
[PROGRESS] 1,820,000/10,000,000 (18.20%) | hits: 42 | errors: 710824 | 9.3 req/s | ETA: 245.2h
[PROGRESS] 1,825,000/10,000,000 (18.25%) | hits: 42 | errors: 710833 | 9.2 req/s | ETA: 245.6h
[PROGRESS] 1,830,000/10,000,000 (18.30%) | hits: 42 | errors: 710836 | 9.2 req/s | ETA: 246.0h
[PROGRESS] 1,835,000/10,000,000 (18.35%) | hits: 42 | errors: 710841 | 9.2 req/s | ETA: 246.4h
[PROGRESS] 1,840,000/10,000,000 (18.40%) | hits: 42 | errors: 710846 | 9.2 req/s | ETA: 246.7h
[PROGRESS] 1,845,000/10,000,000 (18.45%) | hits: 42 | errors: 710861 | 9.2 req/s | ETA: 247.1h
[PROGRESS] 1,850,000/10,000,000 (18.50%) | hits: 42 | errors: 710870 | 9.2 req/s | ETA: 247.4h
[PROGRESS] 1,855,000/10,000,000 (18.55%) | hits: 42 | errors: 710873 | 9.1 req/s | ETA: 247.8h
[PROGRESS] 1,860,000/10,000,000 (18.60%) | hits: 42 | errors: 710888 | 9.1 req/s | ETA: 248.4h
[PROGRESS] 1,865,000/10,000,000 (18.65%) | hits: 42 | errors: 710901 | 9.1 req/s | ETA: 248.5h
[PROGRESS] 1,870,000/10,000,000 (18.70%) | hits: 42 | errors: 710907 | 9.1 req/s | ETA: 248.8h
[PROGRESS] 1,875,000/10,000,000 (18.75%) | hits: 42 | errors: 710915 | 9.1 req/s | ETA: 249.2h
[PROGRESS] 1,880,000/10,000,000 (18.80%) | hits: 42 | errors: 710923 | 9.0 req/s | ETA: 249.5h
[PROGRESS] 1,885,000/10,000,000 (18.85%) | hits: 42 | errors: 710935 | 9.0 req/s | ETA: 249.9h
[PROGRESS] 1,890,000/10,000,000 (18.90%) | hits: 42 | errors: 710938 | 9.0 req/s | ETA: 250.2h
[PROGRESS] 1,895,000/10,000,000 (18.95%) | hits: 42 | errors: 710945 | 9.0 req/s | ETA: 250.6h
[PROGRESS] 1,900,000/10,000,000 (19.00%) | hits: 42 | errors: 710954 | 9.0 req/s | ETA: 251.0h
[PROGRESS] 1,905,000/10,000,000 (19.05%) | hits: 42 | errors: 710959 | 9.0 req/s | ETA: 251.1h
[PROGRESS] 1,910,000/10,000,000 (19.10%) | hits: 42 | errors: 710965 | 8.9 req/s | ETA: 251.5h
[PROGRESS] 1,915,000/10,000,000 (19.15%) | hits: 42 | errors: 710991 | 8.9 req/s | ETA: 252.1h
[PROGRESS] 1,920,000/10,000,000 (19.20%) | hits: 43 | errors: 710997 | 8.9 req/s | ETA: 252.1h
[PROGRESS] 1,925,000/10,000,000 (19.25%) | hits: 44 | errors: 711009 | 8.9 req/s | ETA: 252.4h
[PROGRESS] 1,930,000/10,000,000 (19.30%) | hits: 44 | errors: 711015 | 8.9 req/s | ETA: 252.8h
[PROGRESS] 1,935,000/10,000,000 (19.35%) | hits: 46 | errors: 711043 | 8.8 req/s | ETA: 253.2h
[PROGRESS] 1,940,000/10,000,000 (19.40%) | hits: 46 | errors: 711072 | 8.8 req/s | ETA: 253.6h
[PROGRESS] 1,945,000/10,000,000 (19.45%) | hits: 49 | errors: 711111 | 8.8 req/s | ETA: 254.1h
[PROGRESS] 1,950,000/10,000,000 (19.50%) | hits: 55 | errors: 711193 | 8.8 req/s | ETA: 254.8h
[PROGRESS] 1,955,000/10,000,000 (19.55%) | hits: 71 | errors: 711272 | 8.7 req/s | ETA: 255.4h
[PROGRESS] 1,960,000/10,000,000 (19.60%) | hits: 77 | errors: 711348 | 8.7 req/s | ETA: 256.0h
[PROGRESS] 1,965,000/10,000,000 (19.65%) | hits: 83 | errors: 711381 | 8.7 req/s | ETA: 256.5h
[PROGRESS] 1,970,000/10,000,000 (19.70%) | hits: 83 | errors: 711387 | 8.7 req/s | ETA: 256.9h
[PROGRESS] 1,975,000/10,000,000 (19.75%) | hits: 83 | errors: 711407 | 8.7 req/s | ETA: 257.2h
[PROGRESS] 1,980,000/10,000,000 (19.80%) | hits: 83 | errors: 711413 | 8.7 req/s | ETA: 257.4h
[PROGRESS] 1,985,000/10,000,000 (19.85%) | hits: 83 | errors: 711424 | 8.6 req/s | ETA: 257.5h
[PROGRESS] 1,990,000/10,000,000 (19.90%) | hits: 86 | errors: 711476 | 8.6 req/s | ETA: 258.0h
[PROGRESS] 1,995,000/10,000,000 (19.95%) | hits: 86 | errors: 711480 | 8.6 req/s | ETA: 258.3h
[PROGRESS] 2,000,000/10,000,000 (20.00%) | hits: 86 | errors: 711484 | 8.6 req/s | ETA: 258.4h
[PROGRESS] 2,005,000/10,000,000 (20.05%) | hits: 86 | errors: 711494 | 8.6 req/s | ETA: 258.7h
[PROGRESS] 2,010,000/10,000,000 (20.10%) | hits: 86 | errors: 711500 | 8.6 req/s | ETA: 259.0h
[PROGRESS] 2,015,000/10,000,000 (20.15%) | hits: 86 | errors: 711504 | 8.6 req/s | ETA: 259.1h
[PROGRESS] 2,020,000/10,000,000 (20.20%) | hits: 86 | errors: 711509 | 8.5 req/s | ETA: 259.4h
[PROGRESS] 2,025,000/10,000,000 (20.25%) | hits: 86 | errors: 711515 | 8.5 req/s | ETA: 259.5h
[PROGRESS] 2,030,000/10,000,000 (20.30%) | hits: 86 | errors: 711519 | 8.5 req/s | ETA: 259.9h
[PROGRESS] 2,035,000/10,000,000 (20.35%) | hits: 86 | errors: 711530 | 8.5 req/s | ETA: 260.1h
[PROGRESS] 2,040,000/10,000,000 (20.40%) | hits: 86 | errors: 711538 | 8.5 req/s | ETA: 260.3h
[PROGRESS] 2,045,000/10,000,000 (20.45%) | hits: 87 | errors: 711548 | 8.5 req/s | ETA: 260.6h
[PROGRESS] 2,050,000/10,000,000 (20.50%) | hits: 87 | errors: 711555 | 8.5 req/s | ETA: 260.8h
[PROGRESS] 2,055,000/10,000,000 (20.55%) | hits: 87 | errors: 711559 | 8.5 req/s | ETA: 261.1h
[PROGRESS] 2,060,000/10,000,000 (20.60%) | hits: 87 | errors: 711563 | 8.4 req/s | ETA: 261.3h
[PROGRESS] 2,065,000/10,000,000 (20.65%) | hits: 87 | errors: 711572 | 8.4 req/s | ETA: 261.8h
[PROGRESS] 2,070,000/10,000,000 (20.70%) | hits: 87 | errors: 711575 | 8.4 req/s | ETA: 262.0h
[PROGRESS] 2,075,000/10,000,000 (20.75%) | hits: 87 | errors: 711579 | 8.4 req/s | ETA: 262.1h
[PROGRESS] 2,080,000/10,000,000 (20.80%) | hits: 87 | errors: 711582 | 8.4 req/s | ETA: 262.3h
[PROGRESS] 2,085,000/10,000,000 (20.85%) | hits: 87 | errors: 711583 | 8.4 req/s | ETA: 262.4h
[PROGRESS] 2,090,000/10,000,000 (20.90%) | hits: 87 | errors: 711584 | 8.4 req/s | ETA: 262.6h
[PROGRESS] 2,095,000/10,000,000 (20.95%) | hits: 87 | errors: 711590 | 8.4 req/s | ETA: 262.8h
[PROGRESS] 2,100,000/10,000,000 (21.00%) | hits: 87 | errors: 711590 | 8.3 req/s | ETA: 262.9h
[PROGRESS] 2,105,000/10,000,000 (21.05%) | hits: 87 | errors: 711592 | 8.3 req/s | ETA: 263.1h
[PROGRESS] 2,110,000/10,000,000 (21.10%) | hits: 87 | errors: 711595 | 8.3 req/s | ETA: 263.2h
[PROGRESS] 2,115,000/10,000,000 (21.15%) | hits: 87 | errors: 711599 | 8.3 req/s | ETA: 263.5h
[PROGRESS] 2,120,000/10,000,000 (21.20%) | hits: 87 | errors: 711602 | 8.3 req/s | ETA: 263.5h
[PROGRESS] 2,125,000/10,000,000 (21.25%) | hits: 87 | errors: 711608 | 8.3 req/s | ETA: 263.7h
[PROGRESS] 2,130,000/10,000,000 (21.30%) | hits: 87 | errors: 711613 | 8.3 req/s | ETA: 263.9h
[PROGRESS] 2,135,000/10,000,000 (21.35%) | hits: 87 | errors: 711621 | 8.3 req/s | ETA: 264.2h
[PROGRESS] 2,140,000/10,000,000 (21.40%) | hits: 87 | errors: 711632 | 8.3 req/s | ETA: 264.4h
[PROGRESS] 2,145,000/10,000,000 (21.45%) | hits: 87 | errors: 711636 | 8.2 req/s | ETA: 264.6h
[PROGRESS] 2,150,000/10,000,000 (21.50%) | hits: 87 | errors: 711639 | 8.2 req/s | ETA: 264.7h
[PROGRESS] 2,155,000/10,000,000 (21.55%) | hits: 87 | errors: 711641 | 8.2 req/s | ETA: 264.7h
[PROGRESS] 2,160,000/10,000,000 (21.60%) | hits: 87 | errors: 711646 | 8.2 req/s | ETA: 264.8h
[PROGRESS] 2,165,000/10,000,000 (21.65%) | hits: 87 | errors: 711655 | 8.2 req/s | ETA: 265.2h
[PROGRESS] 2,170,000/10,000,000 (21.70%) | hits: 87 | errors: 711661 | 8.2 req/s | ETA: 265.3h
[PROGRESS] 2,175,000/10,000,000 (21.75%) | hits: 87 | errors: 711668 | 8.2 req/s | ETA: 265.4h
[PROGRESS] 2,180,000/10,000,000 (21.80%) | hits: 87 | errors: 711675 | 8.2 req/s | ETA: 265.6h
[PROGRESS] 2,185,000/10,000,000 (21.85%) | hits: 88 | errors: 711678 | 8.2 req/s | ETA: 265.9h
[PROGRESS] 2,190,000/10,000,000 (21.90%) | hits: 88 | errors: 711686 | 8.2 req/s | ETA: 266.1h
[PROGRESS] 2,195,000/10,000,000 (21.95%) | hits: 88 | errors: 711687 | 8.1 req/s | ETA: 266.3h
[PROGRESS] 2,200,000/10,000,000 (22.00%) | hits: 88 | errors: 711694 | 8.1 req/s | ETA: 266.6h
[PROGRESS] 2,205,000/10,000,000 (22.05%) | hits: 88 | errors: 711698 | 8.1 req/s | ETA: 266.6h
[PROGRESS] 2,210,000/10,000,000 (22.10%) | hits: 88 | errors: 711703 | 8.1 req/s | ETA: 266.8h
[PROGRESS] 2,215,000/10,000,000 (22.15%) | hits: 88 | errors: 711709 | 8.1 req/s | ETA: 266.9h
